,path,file,class,filename,duration,begin,end,centroid_mean,flatness_mean,rms_mean,fund_freq_mean,centroid_std,flatness_std,rms_std,fund_freq_std,centroid_max,flatness_max,rms_max,fund_freq_max,zcr_count
24,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0024.wav,music-fma-0024.wav,music,fma-0024.wav,238.341,197.0,480198.0,39040.01937007249,0.5883093823130815,2.5396938283806607,2217.694581111427,8543.444959132576,0.6144157750776112,0.6807530233180249,1162.441191718434,65021.61530738603,5.695355875283051,3.502850357145594,11832.321400865567,50471.0
25,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0025.wav,music-fma-0025.wav,music,fma-0025.wav,166.765,131.0,480132.0,42765.6302145173,0.6614233519915793,2.59181270767897,1825.7565787997928,9153.336325864768,0.7050973580638533,0.6344582856542745,1297.304078303152,69035.20976174089,6.51337540925631,3.4517717153673497,12661.729755699733,48801.0
26,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0026.wav,music-fma-0026.wav,music,fma-0026.wav,330.50125,260.0,480261.0,21321.464636379562,0.061122816731948255,2.124991918694432,2379.477850374889,7035.926696918033,0.059595730680820906,0.9580200610953818,673.666025471496,41506.82018364648,0.2715517947247891,6.177140056364319,4358.938543441367,34682.0
27,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0027.wav,music-fma-0027.wav,music,fma-0027.wav,235.389375,111.0,480112.0,15159.965620440553,0.022461135836816058,5.006845801598715,2001.3208537530663,5072.530385975986,0.02873515218819137,1.3186674843153028,418.12474133668405,29220.51026217852,0.17234839489633674,7.207543698450355,4054.559689242993,23146.0
28,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0028.wav,music-fma-0028.wav,music,fma-0028.wav,279.30125,106.0,480107.0,15003.602392629413,0.12316482894219886,1.2840290421787592,1993.8921368232093,7230.182519696046,0.15297279768853092,0.3931153732029376,459.8032999321432,28783.452825053726,0.5972916839179208,2.0694744465102737,3083.71134339672,23271.0
29,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0029.wav,music-fma-0029.wav,music,fma-0029.wav,270.02775,71.0,480072.0,14450.587484507052,0.006700840025258994,2.0637948894959943,2427.9702909265525,4948.030305493419,0.007523352833011399,0.5187726522100429,814.5906113498511,24495.300145118876,0.03173255289676914,3.126229399229981,5301.359604767835,23831.0
30,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0030.wav,music-fma-0030.wav,music,fma-0030.wav,176.0391875,110.0,480111.0,46266.35132979452,0.014421060753197452,1.1419116162782632,4119.257894439388,9281.872966581483,0.011335869746810365,0.31272392748522254,1855.7001900582145,72866.49074347015,0.044151037440617935,1.833917395184376,9687.495138897582,107504.0
31,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0031.wav,music-fma-0031.wav,music,fma-0031.wav,216.032625,57.0,480058.0,21109.4749907623,0.01422004222802941,1.6207342150545512,3329.8508800259137,5417.018607806151,0.013080847876042509,1.053331063421798,2471.283674740034,34538.43926345275,0.06615789200590766,4.458307400852031,9305.35143402818,30990.0
32,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0032.wav,music-fma-0032.wav,music,fma-0032.wav,159.2946875,30.0,480031.0,16171.009262413143,0.0031153680269507982,1.316857726955324,3735.340821191785,5365.0156072283735,0.004000289444900734,0.7576218515607879,2575.085103820626,31849.94970449165,0.02089883853631461,3.3601436840676975,13786.766002005239,32826.0
33,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0033.wav,music-fma-0033.wav,music,fma-0033.wav,148.8456875,115.0,480116.0,8477.648598653794,0.0005604324685152095,2.357760828914893,2693.6015381703587,1969.9907210555823,0.0005393529277008393,0.6319934676404907,816.7841015992152,13449.482333424832,0.003414319134663206,3.440791904291478,4479.179665506087,13730.0
34,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0034.wav,music-fma-0034.wav,music,fma-0034.wav,302.393,149.0,480150.0,31226.980427698658,0.14513600533675697,1.3636154903227997,3130.2062864692757,7869.790303837131,0.1151477532747408,0.4437260331687251,960.5774760847922,45432.37595069074,0.6327999339476285,2.496563818313895,5983.919079257624,47502.0
35,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0035.wav,music-fma-0035.wav,music,fma-0035.wav,196.623,49.0,480050.0,29835.270846227188,0.16718380860290138,2.0337946064752885,2745.7461395300306,8164.984040600348,0.1483195161647577,0.5941586268278451,909.4095061087324,50664.1136308851,0.8258472812279378,3.4992825872374986,7563.049822882391,38298.0
36,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0036.wav,music-fma-0036.wav,music,fma-0036.wav,284.368,79.0,480080.0,31115.739173667433,0.35099050085588623,1.6555495052376903,2831.2202807598687,7866.163391204384,0.29114811011007224,0.5347126315222116,929.8863067667795,44689.23143735284,1.3251525333141072,2.87210236868847,5429.7152398102335,37777.0
37,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0037.wav,music-fma-0037.wav,music,fma-0037.wav,293.903,30.0,480031.0,31342.71553268493,0.2549928907693096,1.4647829241255124,2967.429786150891,9833.758444477759,0.30748818335498357,0.4974616742535089,637.0087113456602,57359.11006125537,1.6014510063791625,2.723758005323404,4270.959679045181,41102.0
38,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0038.wav,music-fma-0038.wav,music,fma-0038.wav,327.288,4.0,480005.0,23488.158868588445,0.07700641036427887,2.069706872249041,2546.1590574817124,5479.504753417734,0.07760248111196864,0.5759832446150057,626.9076833176014,35084.76711032384,0.6994646578927732,4.251367194743763,4739.687745127086,24620.0
39,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0039.wav,music-fma-0039.wav,music,fma-0039.wav,268.904,72.0,480073.0,28165.811179537253,0.14145680234447927,1.4060303050304273,3093.833805074084,5476.892858596846,0.10121157429927528,0.6166331591069307,811.0554339060709,38984.19429786016,0.5699321605359635,3.102431606939081,5100.7647051193635,34131.0
40,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0040.wav,music-fma-0040.wav,music,fma-0040.wav,100.048,18.0,480019.0,31548.391257852618,0.1900203078159201,1.8332627678892914,3161.24130715048,5919.199039083116,0.11316371248995223,0.399235266966108,1091.9135891173776,40205.43044510676,0.6229672090101976,2.6467768379495586,6813.659728787511,60080.0
41,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0041.wav,music-fma-0041.wav,music,fma-0041.wav,164.205,28.0,480029.0,42668.19832196336,0.7942076707793344,1.7864571556057336,3031.3389501780725,7911.716178030622,0.3846021451962824,0.4605138309984273,736.6591819538518,59083.808598500225,2.2916269403359575,2.477861073799399,5020.792493921124,72409.0
42,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0042.wav,music-fma-0042.wav,music,fma-0042.wav,286.955125,238.0,480239.0,18975.498388815147,0.24366629065096518,1.0391807780286866,1885.4683111617442,17720.936403081985,0.41524303229880205,0.9546915567077844,573.5507565941315,54175.80839312779,1.3891251748506928,3.047348440287906,4999.85356267647,33547.0
43,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0043.wav,music-fma-0043.wav,music,fma-0043.wav,232.0718125,12.0,480013.0,24189.811298602144,0.048937152278665075,0.3121019077298792,3557.7795730082594,4691.283456231067,0.02896426218015398,0.17118315836913053,2399.41007199377,31891.604813030128,0.12447203571432099,0.8423045574709098,10689.414794724184,37239.0
44,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0044.wav,music-fma-0044.wav,music,fma-0044.wav,248.7379375,88.0,480089.0,24468.975484869618,0.17708663702750438,2.7190666820588554,2589.0430446430064,13654.169051168139,0.17468003711534993,1.417537056455312,1180.3008737645396,43447.511629186425,0.8623033245709966,5.535924054455247,5515.950732059335,39367.0
45,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0045.wav,music-fma-0045.wav,music,fma-0045.wav,207.177125,145.0,480146.0,32944.54319344581,0.16367630443316097,1.6502110461360897,2962.422004172696,6896.083404858674,0.22393180213786085,1.0512682335201295,1914.5678049463086,46762.76088795084,1.3786692264670115,3.9216287718097096,9104.3470236792,44285.0
46,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0046.wav,music-fma-0046.wav,music,fma-0046.wav,252.186125,176.0,480177.0,44283.27191769118,0.6481814746933158,1.8997839479293162,3939.8390695819962,8696.090601305757,0.7357036314992564,1.2821570773217266,2348.958249753424,73709.22712471074,6.04953538472659,3.6554456260147177,12978.88625976479,84385.0
47,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0047.wav,music-fma-0047.wav,music,fma-0047.wav,166.8701875,53.0,480054.0,42976.7650223079,0.7043175361270418,2.096794510927068,4041.5249415752096,8484.475234221065,0.37210144175245086,1.478984209861213,1124.7173870274853,56625.06777417362,2.1071069511648917,4.3878436954379945,6296.7013388768,64701.0
48,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0048.wav,music-fma-0048.wav,music,fma-0048.wav,180.558,97.0,480098.0,15444.477830464477,0.026342712135657243,0.620729106680836,2345.578446456903,9547.238566960565,0.08336674065506576,0.4851784431429565,743.6879622805604,38788.01214505827,0.7417126833647957,2.300504909350081,4922.252159660853,21052.0
49,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0049.wav,music-fma-0049.wav,music,fma-0049.wav,232.489,187.0,480188.0,18203.97157775463,0.021900031869652108,1.2779509134044604,1334.0219416049829,5297.807001126658,0.036009766913546806,0.32636506113378344,290.08732036181095,33306.19067743099,0.32261989302543587,2.243748602645385,3028.714772347761,22844.0
50,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0050.wav,music-fma-0050.wav,music,fma-0050.wav,187.3501875,88.0,480089.0,41139.22213208147,0.3094948265416092,0.5568773151896457,4766.103695979697,7426.671122029691,0.13270738722748335,0.18068969061149634,1722.3661100462891,51107.66351108053,1.2713208587476936,1.2050729893474639,7776.242744816052,77034.0
51,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0051.wav,music-fma-0051.wav,music,fma-0051.wav,256.15675,98.0,480099.0,31195.014998963263,0.4836131632857778,1.714539833592575,1665.0997344693428,7423.552535293606,0.2662168585513109,0.6278644027120122,526.7367141640755,47529.084186187014,1.3157265790074173,3.068015435980268,4070.497608956183,43501.0
52,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0052.wav,music-fma-0052.wav,music,fma-0052.wav,139.415,26.0,480027.0,52721.71350751849,0.13495523373907814,0.3859004769329953,3882.593277063186,9266.199921536709,0.08935914055218862,0.17375876989676442,1521.1307021264329,64829.453000617046,0.6540376644190843,0.8482676745678401,9681.817433006494,126221.0
53,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0053.wav,music-fma-0053.wav,music,fma-0053.wav,240.1698125,100.0,480101.0,8331.405150036448,0.013647325449107423,2.3563231005943006,1630.967257389921,1807.1401184235626,0.09137829430755709,0.5953856103089682,401.39652407424853,14930.434491042159,0.870154461428937,3.1736259313698874,3909.759202899122,16378.0
54,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0054.wav,music-fma-0054.wav,music,fma-0054.wav,279.170625,221.0,480222.0,18761.028685286685,0.04342734383077554,1.770525035078333,1610.5497305581105,5489.441493305829,0.052014000930641534,0.43937651687947105,398.2496450605492,34883.24029449739,0.4127499058693146,3.049760462499343,3847.844169885782,22588.0
55,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0055.wav,music-fma-0055.wav,music,fma-0055.wav,266.762,172.0,480173.0,15089.927910506409,0.006196409994636089,1.4001490629479005,2411.9206522620116,2309.295956350226,0.03148073759203474,0.31160466804053344,755.6267629502332,18007.234966748874,0.3009577082530866,2.0067107159951645,4197.851933547523,30609.0
56,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0056.wav,music-fma-0056.wav,music,fma-0056.wav,338.573,20.0,480021.0,14058.176624281257,0.031191304310223513,1.6963115757285687,2155.2698908032335,7214.056404518515,0.09380649204222358,0.3625867032449711,559.106021436873,37064.95421437068,0.8523975049541832,2.414024354872506,4494.142885278551,15461.0
57,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0057.wav,music-fma-0057.wav,music,fma-0057.wav,218.331,110.0,480111.0,37655.74937913942,0.03931923374728618,0.1605939057160697,5471.460357555727,7367.829789022553,0.15468508879622558,0.2711879529610493,3288.804383667847,49681.30314064927,1.4622664384696753,2.397778826157125,13910.231168965869,65023.0
58,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0058.wav,music-fma-0058.wav,music,fma-0058.wav,153.391,43.0,480044.0,21397.463474021857,0.06510631472462518,1.868214004569771,1863.2719669344285,6184.056720419184,0.09623915974712151,0.6011784159778797,409.50264695623423,37905.02083484214,0.5074321519840166,3.405712352493525,2569.061775567161,30507.0
59,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0059.wav,music-fma-0059.wav,music,fma-0059.wav,152.9208125,45.0,480046.0,23097.603758299545,0.09799377689709153,2.6968863166781043,2251.5688194253453,4266.292577106723,0.04046645497919244,0.7822152287982271,555.1077974826944,30361.26786487036,0.21654031237427868,5.629965250344146,3568.7795670151895,31124.0
60,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0060.wav,music-fma-0060.wav,music,fma-0060.wav,133.4335,85.0,480086.0,24865.598963507706,0.09365703698526469,1.7758746728050923,2254.153828588192,4942.436293205978,0.2576006910439267,0.5021002916948083,667.8496467270342,35256.2314080558,2.4965760605222687,3.0738650915500605,7353.496396151742,40486.0
61,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0061.wav,music-fma-0061.wav,music,fma-0061.wav,155.5591875,77.0,480078.0,10106.220739571745,0.0025016466705384166,3.961453989891657,2305.25459377596,2801.685302233504,0.0034671546951248666,1.1518237126958397,415.21758791425674,17557.97612669967,0.0274859483126763,6.810116850062776,2736.4380461805536,11269.0
62,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0062.wav,music-fma-0062.wav,music,fma-0062.wav,161.28,11.0,480012.0,32988.27810123254,0.29973138157220847,1.8870344248291147,3117.854887070238,7668.949182538024,0.1733810219670426,1.2717762000535529,1653.631068228279,53043.231390556444,0.8796924638302934,4.878488855151566,8373.680751925978,51992.0
63,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0063.wav,music-fma-0063.wav,music,fma-0063.wav,241.606,183.0,480184.0,41133.61280145794,0.532638367758994,0.8829012019959431,3416.062012161999,8180.654565553355,0.24499416132093788,1.1132490650783888,1138.5096209953977,54963.330143756604,1.1532728070611098,5.3214487820898535,7327.300284544711,77220.0
64,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0064.wav,music-fma-0064.wav,music,fma-0064.wav,202.579,94.0,480095.0,47406.75501531295,0.5848089214906745,1.9110758338641711,4110.1898985127,13610.462758079308,0.4552202535907932,1.6613532738377697,2703.9075015702383,77825.58523840478,2.602150924622954,4.675201314620589,8974.592962680123,95388.0
65,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0065.wav,music-fma-0065.wav,music,fma-0065.wav,235.572,199.0,480200.0,43657.09788606498,0.475395579494063,1.1646915609228898,2312.126893953092,10875.303612125077,0.3569113349798201,1.3743410978231188,961.1950691621269,63931.3688934665,1.4711265138550353,4.680580173759289,5979.833333521167,82194.0
66,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0066.wav,music-fma-0066.wav,music,fma-0066.wav,164.44,58.0,480059.0,32292.366126383695,0.18029128710522074,1.3664930209212658,5316.796388059465,6676.412658437987,0.14160040130280752,1.8805094987288893,2196.1818811513617,47999.6930439741,0.6549665809574212,6.219301981260388,11026.666338037663,56609.0
67,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0067.wav,music-fma-0067.wav,music,fma-0067.wav,277.002,150.0,480151.0,15070.309922459945,0.03591473780452107,0.5874911748571158,1958.0466383534228,5351.711206436111,0.1584894441956747,0.40658181478343713,834.3156971974234,30320.37655970513,1.488700904491193,2.1868401263606696,5652.479988603749,22940.0
68,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0068.wav,music-fma-0068.wav,music,fma-0068.wav,251.167,47.0,480048.0,24653.733070499726,0.13355628407350686,2.660701345614901,1711.0815617938435,7026.969529850481,0.13936273960029308,0.6876911041214392,343.4489515601459,49574.37947352545,1.04344007027615,3.9247616049335248,3006.331654239338,28762.0
69,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0069.wav,music-fma-0069.wav,music,fma-0069.wav,225.541,108.0,480109.0,19106.815479490488,0.04804315046775493,1.6718657479461039,2166.5724305687545,7169.450276249222,0.09940484289496045,0.603807087223191,714.9246655263133,48610.80055962407,0.6268812411943894,3.4913276896480303,4029.3702322363315,24224.0
70,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0070.wav,music-fma-0070.wav,music,fma-0070.wav,236.0163125,126.0,480127.0,16757.749528461176,0.033892948241726166,1.0223349013848322,2037.6489130536245,4767.298192839848,0.06645101690133524,0.3594598218955957,789.9239385764685,29477.865232931395,0.3474773392850935,2.000425988172214,5179.838286931253,30676.0
71,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0071.wav,music-fma-0071.wav,music,fma-0071.wav,246.23,61.0,480062.0,20014.645533162875,0.09965419831472516,2.09954097701133,2785.739582723017,9959.875010594795,0.34290556833610214,0.6498756348877691,1190.194529968963,55045.57205917214,3.1019359055148383,3.696109092370707,10315.713279099984,25832.0
72,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0072.wav,music-fma-0072.wav,music,fma-0072.wav,130.690625,63.0,480064.0,13718.873207461183,0.015341242103851155,1.6687005550909924,2172.6800616234127,2471.663279438941,0.10329501364069818,0.3833788639538207,689.7491631883752,20088.902824857112,0.9816155246779016,2.5349120448774176,5087.103026653407,28684.0
73,C:\Users\ingri\Documents\projeto ML\musan\musan\music\fma\music-fma-0073.wav,music-fma-0073.wav,music,fma-0073.wav,229.224,185.0,480186.0,21236.000743612767,0.14774757923974566,2.154953754458679,2551.829557054629,9180.943203432456,0.6826625025363061,1.1605110412200184,1301.898949489305,66465.8585978437,6.112196574738645,4.537576920222207,12301.854024017244,27355.0
